UTC,Open,High,Low,Close,Volume
24.12.2025 12:00:00.000 UTC,1.17928,1.17929,1.17916,1.17925,34.08
24.12.2025 12:01:00.000 UTC,1.17924,1.17924,1.1791,1.17917,65.64
24.12.2025 12:02:00.000 UTC,1.17918,1.17919,1.17912,1.17913,54.39
24.12.2025 12:03:00.000 UTC,1.17913,1.17913,1.179,1.179,47.79
24.12.2025 12:04:00.000 UTC,1.17902,1.17909,1.179,1.17906,19.44
24.12.2025 12:05:00.000 UTC,1.17911,1.17921,1.17911,1.17921,47.07
24.12.2025 12:06:00.000 UTC,1.17921,1.17927,1.17921,1.17926,25.2
24.12.2025 12:07:00.000 UTC,1.17928,1.17928,1.17904,1.17904,47.74
24.12.2025 12:08:00.000 UTC,1.17906,1.17915,1.17906,1.17909,39.87
24.12.2025 12:09:00.000 UTC,1.1791,1.17913,1.17899,1.17905,45.99
24.12.2025 12:10:00.000 UTC,1.17906,1.17906,1.17899,1.179,20.97
24.12.2025 12:11:00.000 UTC,1.179,1.17907,1.17897,1.17906,42.12
24.12.2025 12:12:00.000 UTC,1.17906,1.17906,1.179,1.17904,43.29
24.12.2025 12:13:00.000 UTC,1.17903,1.17903,1.17895,1.179,63.54
24.12.2025 12:14:00.000 UTC,1.17899,1.17921,1.17899,1.17921,37.84
24.12.2025 12:15:00.000 UTC,1.1792,1.17922,1.1791,1.17911,51.28
24.12.2025 12:16:00.000 UTC,1.17912,1.17918,1.17904,1.17907,52.91
24.12.2025 12:17:00.000 UTC,1.17906,1.1791,1.17905,1.17906,54.54
24.12.2025 12:18:00.000 UTC,1.17907,1.17912,1.17906,1.1791,36.36
24.12.2025 12:19:00.000 UTC,1.17911,1.17912,1.17909,1.17911,18.18
24.12.2025 12:20:00.000 UTC,1.1791,1.1791,1.17899,1.17904,45.27
24.12.2025 12:21:00.000 UTC,1.17904,1.17912,1.17904,1.17905,39.96
24.12.2025 12:22:00.000 UTC,1.17907,1.17907,1.17904,1.17906,7.74
24.12.2025 12:23:00.000 UTC,1.17905,1.17905,1.17892,1.17894,38.59
24.12.2025 12:24:00.000 UTC,1.17893,1.17899,1.17891,1.17895,48.78
24.12.2025 12:25:00.000 UTC,1.17895,1.17901,1.17892,1.17895,51.34
24.12.2025 12:26:00.000 UTC,1.17896,1.17906,1.17896,1.17904,30.6
24.12.2025 12:27:00.000 UTC,1.17904,1.17905,1.17899,1.17902,28.75
24.12.2025 12:28:00.000 UTC,1.17901,1.17903,1.17896,1.17901,42.57
24.12.2025 12:29:00.000 UTC,1.17902,1.17902,1.17889,1.1789,36.13
24.12.2025 12:30:00.000 UTC,1.17891,1.17905,1.17887,1.17905,49.59
24.12.2025 12:31:00.000 UTC,1.17903,1.17909,1.17903,1.17908,39.06
24.12.2025 12:32:00.000 UTC,1.17906,1.17917,1.17905,1.17916,40.41
24.12.2025 12:33:00.000 UTC,1.17917,1.17922,1.1791,1.17912,77.26
24.12.2025 12:34:00.000 UTC,1.17912,1.17921,1.17912,1.17918,34.47
24.12.2025 12:35:00.000 UTC,1.17919,1.1793,1.17917,1.17918,67.77
24.12.2025 12:36:00.000 UTC,1.17917,1.17917,1.17899,1.17905,68.71
24.12.2025 12:37:00.000 UTC,1.17904,1.17909,1.17899,1.179,38.34
24.12.2025 12:38:00.000 UTC,1.17899,1.17901,1.17896,1.17898,46.12
24.12.2025 12:39:00.000 UTC,1.179,1.179,1.17885,1.17885,68.39
24.12.2025 12:40:00.000 UTC,1.17887,1.17887,1.17867,1.17872,108.89
24.12.2025 12:41:00.000 UTC,1.17873,1.17874,1.17853,1.17857,110.51
24.12.2025 12:42:00.000 UTC,1.17856,1.17862,1.17847,1.17847,67.32
24.12.2025 12:43:00.000 UTC,1.17846,1.1788,1.17846,1.17872,106.11
24.12.2025 12:44:00.000 UTC,1.1787,1.17881,1.1787,1.17878,37.57
24.12.2025 12:45:00.000 UTC,1.17878,1.17879,1.1787,1.17877,48.87
24.12.2025 12:46:00.000 UTC,1.17875,1.17875,1.1786,1.1786,46.15
