UTC,Open,High,Low,Close,Volume
25.02.2026 12:00:00.000 UTC,1.17748,1.1776,1.1774,1.1776,94.95
25.02.2026 12:01:00.000 UTC,1.17761,1.17761,1.17748,1.17751,125.54
25.02.2026 12:02:00.000 UTC,1.17751,1.17766,1.17751,1.17764,99
25.02.2026 12:03:00.000 UTC,1.17765,1.17773,1.17765,1.17772,61.65
25.02.2026 12:04:00.000 UTC,1.17773,1.17779,1.17769,1.17777,67.5
25.02.2026 12:05:00.000 UTC,1.17778,1.17786,1.17777,1.17786,61.42
25.02.2026 12:06:00.000 UTC,1.17786,1.17791,1.17784,1.17789,26.1
25.02.2026 12:07:00.000 UTC,1.17791,1.17792,1.17777,1.17786,52.19
25.02.2026 12:08:00.000 UTC,1.17786,1.17789,1.1778,1.17788,56.54
25.02.2026 12:09:00.000 UTC,1.17788,1.17798,1.17788,1.17795,57.82
25.02.2026 12:10:00.000 UTC,1.17795,1.17802,1.17794,1.17801,44.1
25.02.2026 12:11:00.000 UTC,1.17799,1.178,1.17796,1.17799,47.02
25.02.2026 12:12:00.000 UTC,1.17799,1.17811,1.17796,1.17809,61.64
25.02.2026 12:13:00.000 UTC,1.1781,1.1781,1.17807,1.1781,27
25.02.2026 12:14:00.000 UTC,1.1781,1.17816,1.17808,1.17816,27
25.02.2026 12:15:00.000 UTC,1.17816,1.17817,1.17804,1.17807,45.22
25.02.2026 12:16:00.000 UTC,1.17806,1.17814,1.17806,1.17811,51.3
25.02.2026 12:17:00.000 UTC,1.17809,1.17811,1.17804,1.1781,20.7
25.02.2026 12:18:00.000 UTC,1.1781,1.17821,1.17806,1.17818,54.9
25.02.2026 12:19:00.000 UTC,1.17819,1.17825,1.17813,1.17825,46.8
25.02.2026 12:20:00.000 UTC,1.17823,1.17826,1.17815,1.17817,57.6
25.02.2026 12:21:00.000 UTC,1.17818,1.17818,1.17811,1.17813,71.19
25.02.2026 12:22:00.000 UTC,1.17814,1.17817,1.17813,1.17815,37.8
25.02.2026 12:23:00.000 UTC,1.17815,1.17817,1.17812,1.17814,33.75
25.02.2026 12:24:00.000 UTC,1.17816,1.17829,1.17816,1.17825,54
25.02.2026 12:25:00.000 UTC,1.17826,1.17838,1.17821,1.17838,49
25.02.2026 12:26:00.000 UTC,1.17838,1.17838,1.1783,1.17835,61.2
25.02.2026 12:27:00.000 UTC,1.17836,1.17841,1.17834,1.17841,61.2
25.02.2026 12:28:00.000 UTC,1.17841,1.17843,1.17833,1.17838,56.7
25.02.2026 12:29:00.000 UTC,1.17839,1.17839,1.17823,1.17828,58.59
25.02.2026 12:30:00.000 UTC,1.17826,1.17826,1.17809,1.17812,52.41
25.02.2026 12:31:00.000 UTC,1.17811,1.17819,1.17808,1.17819,42.3
25.02.2026 12:32:00.000 UTC,1.1782,1.17831,1.17819,1.17831,41.88
25.02.2026 12:33:00.000 UTC,1.17831,1.1784,1.17828,1.17833,64.35
25.02.2026 12:34:00.000 UTC,1.17833,1.17836,1.17817,1.1782,103.91
25.02.2026 12:35:00.000 UTC,1.17821,1.17828,1.17818,1.17825,98.1
25.02.2026 12:36:00.000 UTC,1.17826,1.17827,1.1782,1.17821,82.66
25.02.2026 12:37:00.000 UTC,1.17822,1.17822,1.17816,1.17821,22.5
25.02.2026 12:38:00.000 UTC,1.17821,1.17823,1.17821,1.17823,13.5
25.02.2026 12:39:00.000 UTC,1.17824,1.17824,1.17814,1.17818,44.58
25.02.2026 12:40:00.000 UTC,1.17816,1.17831,1.17807,1.1783,74.77
25.02.2026 12:41:00.000 UTC,1.17832,1.17839,1.17831,1.17839,44.45
25.02.2026 12:42:00.000 UTC,1.17838,1.17848,1.17838,1.17845,35.55
25.02.2026 12:43:00.000 UTC,1.17846,1.17848,1.17842,1.17848,34.2
25.02.2026 12:44:00.000 UTC,1.17847,1.1785,1.17843,1.17847,66.01
25.02.2026 12:45:00.000 UTC,1.1785,1.17852,1.17837,1.17838,61.65
25.02.2026 12:46:00.000 UTC,1.17838,1.17849,1.17838,1.17849,45
25.02.2026 12:47:00.000 UTC,1.17848,1.17859,1.17848,1.17854,40.95
