UTC,Open,High,Low,Close,Volume
09.03.2026 12:00:00.000 UTC,1.15612,1.15623,1.15601,1.15618,206.1
09.03.2026 12:01:00.000 UTC,1.15617,1.15648,1.15613,1.15647,195.06
09.03.2026 12:02:00.000 UTC,1.15648,1.15683,1.1564,1.15682,175.18
09.03.2026 12:03:00.000 UTC,1.1568,1.15684,1.15641,1.15647,235.89
09.03.2026 12:04:00.000 UTC,1.15648,1.15654,1.15631,1.15649,162.9
09.03.2026 12:05:00.000 UTC,1.15649,1.15662,1.15647,1.15649,138.37
09.03.2026 12:06:00.000 UTC,1.1565,1.15661,1.15636,1.15644,156.57
09.03.2026 12:07:00.000 UTC,1.15647,1.15647,1.15622,1.1564,147.12
09.03.2026 12:08:00.000 UTC,1.15639,1.15639,1.15614,1.15635,207.89
09.03.2026 12:09:00.000 UTC,1.15637,1.1564,1.15616,1.15619,124.64
09.03.2026 12:10:00.000 UTC,1.15617,1.15627,1.15611,1.15617,114.29
09.03.2026 12:11:00.000 UTC,1.15617,1.15624,1.15597,1.15606,148.68
09.03.2026 12:12:00.000 UTC,1.15605,1.1562,1.15605,1.15618,164.47
09.03.2026 12:13:00.000 UTC,1.15617,1.15621,1.15586,1.15595,256.5
09.03.2026 12:14:00.000 UTC,1.15596,1.1563,1.15594,1.15625,139.93
09.03.2026 12:15:00.000 UTC,1.15625,1.15626,1.15601,1.15603,111.57
09.03.2026 12:16:00.000 UTC,1.15603,1.15646,1.15599,1.15636,171.45
09.03.2026 12:17:00.000 UTC,1.15637,1.15646,1.15623,1.1564,183.91
09.03.2026 12:18:00.000 UTC,1.1564,1.15654,1.15601,1.15608,195.71
09.03.2026 12:19:00.000 UTC,1.15607,1.15616,1.15592,1.15608,156.14
09.03.2026 12:20:00.000 UTC,1.15608,1.15624,1.15605,1.15616,233.41
09.03.2026 12:21:00.000 UTC,1.15617,1.15617,1.15597,1.15606,139.93
09.03.2026 12:22:00.000 UTC,1.15606,1.15614,1.15598,1.15603,150.75
09.03.2026 12:23:00.000 UTC,1.15602,1.15612,1.15595,1.15596,127.8
09.03.2026 12:24:00.000 UTC,1.15595,1.15629,1.15588,1.15629,187.2
09.03.2026 12:25:00.000 UTC,1.1563,1.15633,1.15612,1.15627,170.41
09.03.2026 12:26:00.000 UTC,1.15628,1.15634,1.15611,1.15613,116.52
09.03.2026 12:27:00.000 UTC,1.15611,1.15629,1.15611,1.15627,116.55
09.03.2026 12:28:00.000 UTC,1.15627,1.15634,1.15622,1.15632,77.62
09.03.2026 12:29:00.000 UTC,1.15632,1.15637,1.15614,1.15622,85.13
09.03.2026 12:30:00.000 UTC,1.15621,1.15645,1.15613,1.15641,159.33
09.03.2026 12:31:00.000 UTC,1.15642,1.15647,1.15631,1.15637,106.63
