UTC,Open,High,Low,Close,Volume
15.12.2025 12:00:00.000 UTC,1.17486,1.17498,1.17483,1.17498,57.4
15.12.2025 12:01:00.000 UTC,1.175,1.175,1.17493,1.17494,39.42
15.12.2025 12:02:00.000 UTC,1.17495,1.17505,1.17491,1.17496,65.61
15.12.2025 12:03:00.000 UTC,1.17496,1.17496,1.17493,1.17496,50.62
15.12.2025 12:04:00.000 UTC,1.17496,1.17497,1.17489,1.17496,67.61
15.12.2025 12:05:00.000 UTC,1.17497,1.175,1.17495,1.17498,51.22
15.12.2025 12:06:00.000 UTC,1.17498,1.17499,1.17495,1.17496,37.56
15.12.2025 12:07:00.000 UTC,1.17498,1.17501,1.17491,1.17495,43.65
15.12.2025 12:08:00.000 UTC,1.17496,1.17498,1.17491,1.17496,59.63
15.12.2025 12:09:00.000 UTC,1.17496,1.17515,1.17492,1.17514,63.23
15.12.2025 12:10:00.000 UTC,1.17516,1.17518,1.1751,1.17511,67.06
15.12.2025 12:11:00.000 UTC,1.17514,1.17518,1.17514,1.17514,44.28
15.12.2025 12:12:00.000 UTC,1.17515,1.17524,1.17511,1.17521,59.59
15.12.2025 12:13:00.000 UTC,1.17522,1.17525,1.17512,1.17512,86.4
15.12.2025 12:14:00.000 UTC,1.17513,1.17513,1.17504,1.17507,40.85
15.12.2025 12:15:00.000 UTC,1.17509,1.17522,1.17509,1.17521,27.45
15.12.2025 12:16:00.000 UTC,1.1752,1.17521,1.17513,1.17519,30.82
15.12.2025 12:17:00.000 UTC,1.17517,1.17524,1.17517,1.17521,59.49
15.12.2025 12:18:00.000 UTC,1.17522,1.17523,1.17519,1.17523,38.7
15.12.2025 12:19:00.000 UTC,1.17521,1.17535,1.17521,1.17533,65.7
15.12.2025 12:20:00.000 UTC,1.17533,1.17534,1.17527,1.1753,55.44
15.12.2025 12:21:00.000 UTC,1.17528,1.17536,1.17528,1.17536,42.21
15.12.2025 12:22:00.000 UTC,1.17537,1.17538,1.17533,1.17536,20.92
15.12.2025 12:23:00.000 UTC,1.17535,1.17539,1.1753,1.17533,63.63
15.12.2025 12:24:00.000 UTC,1.17531,1.17531,1.17517,1.17517,50.51
15.12.2025 12:25:00.000 UTC,1.17519,1.1753,1.17517,1.17529,47.7
15.12.2025 12:26:00.000 UTC,1.17529,1.17533,1.17525,1.17529,42.12
15.12.2025 12:27:00.000 UTC,1.17531,1.17537,1.17526,1.17537,40.5
15.12.2025 12:28:00.000 UTC,1.17538,1.17547,1.17538,1.17543,32.44
