UTC,Open,High,Low,Close,Volume
17.12.2025 12:00:00.000 UTC,1.1709,1.17103,1.17083,1.17097,79.42
17.12.2025 12:01:00.000 UTC,1.17098,1.1711,1.17095,1.17108,112.08
17.12.2025 12:02:00.000 UTC,1.17106,1.1712,1.17102,1.17117,153.19
17.12.2025 12:03:00.000 UTC,1.17118,1.1712,1.17108,1.17118,110.26
17.12.2025 12:04:00.000 UTC,1.17116,1.17139,1.17114,1.1713,116.1
17.12.2025 12:05:00.000 UTC,1.17132,1.17132,1.17112,1.17115,105.38
17.12.2025 12:06:00.000 UTC,1.17114,1.17125,1.17112,1.17123,82.95
17.12.2025 12:07:00.000 UTC,1.17125,1.17136,1.17124,1.17136,79.89
17.12.2025 12:08:00.000 UTC,1.17135,1.1716,1.17129,1.17157,109.57
17.12.2025 12:09:00.000 UTC,1.17156,1.17156,1.17141,1.17144,150.35
17.12.2025 12:10:00.000 UTC,1.17144,1.17152,1.1713,1.17135,120.84
17.12.2025 12:11:00.000 UTC,1.17138,1.17151,1.17138,1.1715,77.75
17.12.2025 12:12:00.000 UTC,1.17151,1.17151,1.17147,1.1715,53.91
17.12.2025 12:13:00.000 UTC,1.17149,1.17155,1.17145,1.17146,91.88
17.12.2025 12:14:00.000 UTC,1.17148,1.17158,1.17139,1.17158,147.33
17.12.2025 12:15:00.000 UTC,1.17157,1.17161,1.17148,1.17157,147.64
17.12.2025 12:16:00.000 UTC,1.17157,1.17161,1.17152,1.1716,142.52
17.12.2025 12:17:00.000 UTC,1.1716,1.17165,1.17153,1.17154,101.2
17.12.2025 12:18:00.000 UTC,1.17154,1.1717,1.17154,1.17161,67.6
17.12.2025 12:19:00.000 UTC,1.17162,1.17169,1.17156,1.17161,107.94
17.12.2025 12:20:00.000 UTC,1.17161,1.17173,1.17161,1.1717,72.75
17.12.2025 12:21:00.000 UTC,1.1717,1.17179,1.17164,1.17177,127.79
17.12.2025 12:22:00.000 UTC,1.17177,1.17182,1.17173,1.17178,175.21
17.12.2025 12:23:00.000 UTC,1.17179,1.17179,1.17162,1.17163,49.37
17.12.2025 12:24:00.000 UTC,1.17164,1.1717,1.17161,1.17166,70.94
