UTC,Open,High,Low,Close,Volume
26.12.2025 12:00:00.000 UTC,1.17774,1.17775,1.17763,1.17768,45.22
26.12.2025 12:01:00.000 UTC,1.17767,1.17768,1.17759,1.17766,59.16
26.12.2025 12:02:00.000 UTC,1.17765,1.17767,1.17752,1.17759,49.48
26.12.2025 12:03:00.000 UTC,1.17758,1.1777,1.17757,1.17761,60.15
26.12.2025 12:04:00.000 UTC,1.17759,1.1776,1.17752,1.17757,40.5
26.12.2025 12:05:00.000 UTC,1.17757,1.17771,1.17757,1.17764,52.64
26.12.2025 12:06:00.000 UTC,1.17764,1.17767,1.1776,1.17767,20.7
26.12.2025 12:07:00.000 UTC,1.1777,1.1777,1.17765,1.17767,17.1
26.12.2025 12:08:00.000 UTC,1.17768,1.17774,1.17766,1.17769,47.34
26.12.2025 12:09:00.000 UTC,1.17768,1.17768,1.17761,1.17761,25.2
26.12.2025 12:10:00.000 UTC,1.17763,1.1777,1.17761,1.17765,30.45
26.12.2025 12:11:00.000 UTC,1.17764,1.17771,1.17764,1.17767,21.85
26.12.2025 12:12:00.000 UTC,1.17766,1.17766,1.17755,1.17763,69.3
26.12.2025 12:13:00.000 UTC,1.17764,1.17764,1.1776,1.17762,19.8
26.12.2025 12:14:00.000 UTC,1.17761,1.17766,1.1776,1.17763,32.85
26.12.2025 12:15:00.000 UTC,1.17765,1.17774,1.17764,1.1777,55.2
26.12.2025 12:16:00.000 UTC,1.17769,1.17775,1.17767,1.17773,30.69
26.12.2025 12:17:00.000 UTC,1.17774,1.17775,1.17755,1.17757,71.95
26.12.2025 12:18:00.000 UTC,1.17756,1.1776,1.17752,1.17753,68.04
26.12.2025 12:19:00.000 UTC,1.17752,1.17755,1.1775,1.17752,35.05
26.12.2025 12:20:00.000 UTC,1.17752,1.17753,1.17739,1.17748,79
26.12.2025 12:21:00.000 UTC,1.17748,1.17753,1.17747,1.17749,41.52
26.12.2025 12:22:00.000 UTC,1.1775,1.17757,1.17748,1.17757,27
26.12.2025 12:23:00.000 UTC,1.17758,1.17759,1.1775,1.1775,53.1
26.12.2025 12:24:00.000 UTC,1.1775,1.17755,1.17746,1.17752,59.62
26.12.2025 12:25:00.000 UTC,1.17753,1.17754,1.17743,1.17745,52.65
26.12.2025 12:26:00.000 UTC,1.17743,1.17752,1.17743,1.17744,46.12
26.12.2025 12:27:00.000 UTC,1.17742,1.17742,1.17736,1.17738,30.6
26.12.2025 12:28:00.000 UTC,1.1774,1.17747,1.17739,1.17746,33.42
26.12.2025 12:29:00.000 UTC,1.17747,1.17749,1.17738,1.1774,40.5
26.12.2025 12:30:00.000 UTC,1.17739,1.1775,1.17738,1.17748,40.89
26.12.2025 12:31:00.000 UTC,1.17748,1.17748,1.17737,1.17742,49.45
26.12.2025 12:32:00.000 UTC,1.17741,1.17741,1.17733,1.17738,33.97
26.12.2025 12:33:00.000 UTC,1.17738,1.17738,1.17726,1.17727,20.7
26.12.2025 12:34:00.000 UTC,1.17726,1.1774,1.17726,1.1774,31.05
26.12.2025 12:35:00.000 UTC,1.17741,1.17754,1.17741,1.17753,28.89
