UTC,Open,High,Low,Close,Volume
02.02.2026 12:00:00.000 UTC,1.18645,1.18672,1.18631,1.18672,252.54
02.02.2026 12:01:00.000 UTC,1.18671,1.18687,1.18671,1.18678,153.67
02.02.2026 12:02:00.000 UTC,1.18679,1.18698,1.18672,1.18692,168.52
02.02.2026 12:03:00.000 UTC,1.18692,1.18693,1.1866,1.18665,159.32
02.02.2026 12:04:00.000 UTC,1.18664,1.18671,1.18628,1.18628,137.25
02.02.2026 12:05:00.000 UTC,1.18626,1.18632,1.18614,1.18617,116.55
02.02.2026 12:06:00.000 UTC,1.18615,1.18622,1.18609,1.18616,75.6
02.02.2026 12:07:00.000 UTC,1.18616,1.18616,1.1861,1.18612,49.72
02.02.2026 12:08:00.000 UTC,1.18613,1.1862,1.18595,1.18596,135.88
02.02.2026 12:09:00.000 UTC,1.18591,1.18602,1.18585,1.18602,129.6
02.02.2026 12:10:00.000 UTC,1.18602,1.18607,1.18597,1.18601,104.85
02.02.2026 12:11:00.000 UTC,1.18603,1.18609,1.18585,1.18598,116.35
02.02.2026 12:12:00.000 UTC,1.18597,1.18597,1.18561,1.18561,122.17
02.02.2026 12:13:00.000 UTC,1.18563,1.18571,1.18544,1.18571,141.1
02.02.2026 12:14:00.000 UTC,1.1857,1.18578,1.18563,1.18568,86.4
02.02.2026 12:15:00.000 UTC,1.18565,1.18565,1.18547,1.18551,99.45
02.02.2026 12:16:00.000 UTC,1.18552,1.18567,1.1855,1.18561,94.05
02.02.2026 12:17:00.000 UTC,1.18561,1.18566,1.18543,1.18545,87.74
02.02.2026 12:18:00.000 UTC,1.18545,1.18545,1.18516,1.18521,131.62
02.02.2026 12:19:00.000 UTC,1.18522,1.18525,1.18514,1.1852,80.12
02.02.2026 12:20:00.000 UTC,1.18523,1.18533,1.18511,1.1852,114.97
02.02.2026 12:21:00.000 UTC,1.18521,1.18536,1.1852,1.1853,99.25
02.02.2026 12:22:00.000 UTC,1.18532,1.18549,1.18528,1.18541,157.5
02.02.2026 12:23:00.000 UTC,1.18542,1.18561,1.1854,1.18559,130.3
02.02.2026 12:24:00.000 UTC,1.18557,1.18557,1.18537,1.18539,90.45
02.02.2026 12:25:00.000 UTC,1.1854,1.18546,1.18535,1.18537,107.8
02.02.2026 12:26:00.000 UTC,1.18537,1.18539,1.18531,1.18537,85.5
02.02.2026 12:27:00.000 UTC,1.18536,1.18553,1.18535,1.18545,96.75
02.02.2026 12:28:00.000 UTC,1.18544,1.18551,1.1854,1.18542,62.1
02.02.2026 12:29:00.000 UTC,1.18543,1.1855,1.1854,1.18548,66.15
02.02.2026 12:30:00.000 UTC,1.18546,1.18547,1.18527,1.18531,88.2
02.02.2026 12:31:00.000 UTC,1.18529,1.18553,1.18529,1.18552,61.65
02.02.2026 12:32:00.000 UTC,1.18551,1.18552,1.18539,1.1854,46.8
02.02.2026 12:33:00.000 UTC,1.18538,1.18546,1.18512,1.18512,118.57
02.02.2026 12:34:00.000 UTC,1.18513,1.18537,1.18513,1.18537,79.2
02.02.2026 12:35:00.000 UTC,1.18536,1.18541,1.18506,1.18506,137.97
02.02.2026 12:36:00.000 UTC,1.18505,1.18512,1.18489,1.18496,151
02.02.2026 12:37:00.000 UTC,1.18494,1.1851,1.18494,1.18508,64.8
02.02.2026 12:38:00.000 UTC,1.18508,1.18509,1.18461,1.18465,209.23
02.02.2026 12:39:00.000 UTC,1.18465,1.18475,1.18456,1.18457,176
02.02.2026 12:40:00.000 UTC,1.18457,1.18476,1.18448,1.18474,94.03
02.02.2026 12:41:00.000 UTC,1.18478,1.18484,1.18462,1.18463,83.7
02.02.2026 12:42:00.000 UTC,1.1846,1.18477,1.1845,1.18475,126.9
02.02.2026 12:43:00.000 UTC,1.18476,1.18491,1.1847,1.18478,118.15
02.02.2026 12:44:00.000 UTC,1.18476,1.18483,1.18474,1.1848,72.9
02.02.2026 12:45:00.000 UTC,1.18476,1.18499,1.18475,1.18499,124.42
02.02.2026 12:46:00.000 UTC,1.18498,1.18506,1.18495,1.18499,116.1
02.02.2026 12:47:00.000 UTC,1.18501,1.18501,1.18486,1.18496,73.8
02.02.2026 12:48:00.000 UTC,1.18494,1.18495,1.18479,1.1848,94.95
02.02.2026 12:49:00.000 UTC,1.18478,1.18478,1.18462,1.18471,118.15
02.02.2026 12:50:00.000 UTC,1.1847,1.18487,1.18459,1.18464,66.59
02.02.2026 12:51:00.000 UTC,1.18464,1.18513,1.1846,1.18506,145.8
02.02.2026 12:52:00.000 UTC,1.18509,1.18513,1.18491,1.18495,105.52
02.02.2026 12:53:00.000 UTC,1.18497,1.18505,1.18495,1.18497,119.95
02.02.2026 12:54:00.000 UTC,1.18496,1.18502,1.18488,1.18488,103.95
02.02.2026 12:55:00.000 UTC,1.18487,1.18487,1.18432,1.18437,185.39
02.02.2026 12:56:00.000 UTC,1.18439,1.18466,1.1843,1.18454,177.84
02.02.2026 12:57:00.000 UTC,1.18455,1.18487,1.1845,1.18486,242.1
