UTC,Open,High,Low,Close,Volume
04.03.2026 12:00:00.000 UTC,1.1635,1.1636,1.16341,1.16342,231.97
04.03.2026 12:01:00.000 UTC,1.16341,1.16369,1.16341,1.16368,182.92
04.03.2026 12:02:00.000 UTC,1.1637,1.16395,1.16367,1.16394,182.02
04.03.2026 12:03:00.000 UTC,1.16392,1.16418,1.16385,1.16418,157.47
04.03.2026 12:04:00.000 UTC,1.16419,1.1645,1.16417,1.16436,194.59
04.03.2026 12:05:00.000 UTC,1.16434,1.16435,1.16404,1.16416,151.17
04.03.2026 12:06:00.000 UTC,1.16415,1.16432,1.16409,1.16431,77.85
04.03.2026 12:07:00.000 UTC,1.16433,1.16443,1.16424,1.16431,109.54
04.03.2026 12:08:00.000 UTC,1.16432,1.16466,1.1643,1.16466,125.1
04.03.2026 12:09:00.000 UTC,1.16466,1.16477,1.16444,1.16454,143.77
04.03.2026 12:10:00.000 UTC,1.16455,1.16467,1.16451,1.16456,83.7
04.03.2026 12:11:00.000 UTC,1.16459,1.16462,1.16448,1.16462,58.95
04.03.2026 12:12:00.000 UTC,1.16462,1.16468,1.16455,1.16468,96.75
04.03.2026 12:13:00.000 UTC,1.16467,1.16468,1.16461,1.16465,48.82
04.03.2026 12:14:00.000 UTC,1.16466,1.16478,1.16465,1.16477,53.1
04.03.2026 12:15:00.000 UTC,1.16476,1.16485,1.16475,1.16478,122.53
04.03.2026 12:16:00.000 UTC,1.1648,1.16481,1.16449,1.16449,162.66
04.03.2026 12:17:00.000 UTC,1.16452,1.16465,1.16451,1.16461,112.5
04.03.2026 12:18:00.000 UTC,1.16462,1.16465,1.16449,1.16454,124.65
04.03.2026 12:19:00.000 UTC,1.16455,1.16467,1.16443,1.16462,122.83
04.03.2026 12:20:00.000 UTC,1.16464,1.16465,1.16432,1.16441,134.77
04.03.2026 12:21:00.000 UTC,1.16437,1.16441,1.1641,1.16434,131.35
04.03.2026 12:22:00.000 UTC,1.16432,1.16441,1.16405,1.16408,165.93
04.03.2026 12:23:00.000 UTC,1.16408,1.1642,1.16399,1.16409,127.57
04.03.2026 12:24:00.000 UTC,1.16409,1.16412,1.16378,1.16379,144.86
04.03.2026 12:25:00.000 UTC,1.16378,1.16378,1.16334,1.16334,128.6
04.03.2026 12:26:00.000 UTC,1.16336,1.16342,1.16325,1.16326,132.3
04.03.2026 12:27:00.000 UTC,1.16327,1.16346,1.16327,1.16334,90.45
04.03.2026 12:28:00.000 UTC,1.16333,1.16336,1.16321,1.16323,135.88
04.03.2026 12:29:00.000 UTC,1.16322,1.16331,1.16316,1.16317,95.85
04.03.2026 12:30:00.000 UTC,1.16317,1.16335,1.16317,1.16324,121.5
04.03.2026 12:31:00.000 UTC,1.16322,1.16325,1.16311,1.16314,104.15
04.03.2026 12:32:00.000 UTC,1.16313,1.16334,1.16305,1.16319,144.43
04.03.2026 12:33:00.000 UTC,1.16317,1.16327,1.16311,1.16314,145.78
04.03.2026 12:34:00.000 UTC,1.16317,1.16328,1.16313,1.16325,112.05
04.03.2026 12:35:00.000 UTC,1.16325,1.16341,1.16319,1.16341,84.58
04.03.2026 12:36:00.000 UTC,1.16339,1.16359,1.16334,1.16359,136.34
04.03.2026 12:37:00.000 UTC,1.16359,1.16369,1.16354,1.1636,123.29
04.03.2026 12:38:00.000 UTC,1.1636,1.16365,1.16344,1.16352,110.88
04.03.2026 12:39:00.000 UTC,1.16354,1.16354,1.1633,1.16337,126.67
04.03.2026 12:40:00.000 UTC,1.16337,1.16338,1.16322,1.16333,142.42
04.03.2026 12:41:00.000 UTC,1.16332,1.16342,1.1633,1.16341,66.15
04.03.2026 12:42:00.000 UTC,1.16342,1.16355,1.16324,1.16347,119
04.03.2026 12:43:00.000 UTC,1.16346,1.16366,1.1634,1.16365,55.8
04.03.2026 12:44:00.000 UTC,1.1637,1.16373,1.16361,1.16365,92
04.03.2026 12:45:00.000 UTC,1.16365,1.16366,1.16333,1.1634,118.29
04.03.2026 12:46:00.000 UTC,1.16342,1.16359,1.16341,1.16359,73.8
04.03.2026 12:47:00.000 UTC,1.16361,1.16364,1.16344,1.16354,121.05
04.03.2026 12:48:00.000 UTC,1.16357,1.16371,1.16351,1.1637,107.98
04.03.2026 12:49:00.000 UTC,1.1637,1.16376,1.1636,1.16374,58.05
04.03.2026 12:50:00.000 UTC,1.16375,1.16384,1.16369,1.16374,85.14
04.03.2026 12:51:00.000 UTC,1.16375,1.16383,1.16363,1.16364,74.25
04.03.2026 12:52:00.000 UTC,1.16365,1.16366,1.16338,1.1634,124.63
04.03.2026 12:53:00.000 UTC,1.16339,1.1634,1.16322,1.16326,89.28
04.03.2026 12:54:00.000 UTC,1.16326,1.16346,1.16326,1.16332,127.57
04.03.2026 12:55:00.000 UTC,1.16329,1.16331,1.1626,1.16266,200.66
04.03.2026 12:56:00.000 UTC,1.16267,1.16289,1.16266,1.16273,151.72
04.03.2026 12:57:00.000 UTC,1.16273,1.16299,1.16261,1.16264,200.19
04.03.2026 12:58:00.000 UTC,1.16266,1.16285,1.16266,1.16282,138.42
04.03.2026 12:59:00.000 UTC,1.16283,1.16304,1.16275,1.16304,202.46
04.03.2026 13:00:00.000 UTC,1.16303,1.1637,1.16302,1.1637,326.59
04.03.2026 13:01:00.000 UTC,1.1637,1.16379,1.16364,1.16375,172.54
04.03.2026 13:02:00.000 UTC,1.16376,1.16386,1.16364,1.16385,180.2
04.03.2026 13:03:00.000 UTC,1.16385,1.16414,1.16377,1.16405,166.82
04.03.2026 13:04:00.000 UTC,1.16405,1.16429,1.16405,1.1642,182.91
04.03.2026 13:05:00.000 UTC,1.16421,1.16446,1.16403,1.16445,238.26
04.03.2026 13:06:00.000 UTC,1.16445,1.16473,1.16443,1.16469,227.24
04.03.2026 13:07:00.000 UTC,1.16469,1.16471,1.16457,1.16465,184.69
04.03.2026 13:08:00.000 UTC,1.1647,1.16501,1.1647,1.16501,157.95
04.03.2026 13:09:00.000 UTC,1.16499,1.16521,1.16475,1.16484,204.03
04.03.2026 13:10:00.000 UTC,1.16484,1.16491,1.16466,1.16474,178.85
04.03.2026 13:11:00.000 UTC,1.16473,1.16482,1.16461,1.1647,181.78
04.03.2026 13:12:00.000 UTC,1.1647,1.1647,1.1646,1.16461,114.84
