UTC,Open,High,Low,Close,Volume
30.12.2025 12:00:00.000 UTC,1.17666,1.17666,1.1765,1.17651,66.91
30.12.2025 12:01:00.000 UTC,1.17653,1.17656,1.17643,1.17644,107.73
30.12.2025 12:02:00.000 UTC,1.17646,1.17649,1.17645,1.17646,20.25
30.12.2025 12:03:00.000 UTC,1.17648,1.17649,1.17641,1.17642,51.33
30.12.2025 12:04:00.000 UTC,1.1764,1.17642,1.1763,1.17635,31.5
30.12.2025 12:05:00.000 UTC,1.17633,1.17633,1.17622,1.17626,29.69
30.12.2025 12:06:00.000 UTC,1.17627,1.17638,1.17625,1.17627,77.35
30.12.2025 12:07:00.000 UTC,1.17626,1.1763,1.17624,1.17625,92.7
30.12.2025 12:08:00.000 UTC,1.17627,1.17634,1.17624,1.17624,74.26
30.12.2025 12:09:00.000 UTC,1.17625,1.17634,1.17625,1.17633,77.35
30.12.2025 12:10:00.000 UTC,1.17633,1.17643,1.17633,1.17643,34.2
30.12.2025 12:11:00.000 UTC,1.17643,1.17646,1.17638,1.17639,26.1
30.12.2025 12:12:00.000 UTC,1.1764,1.17646,1.17636,1.17646,47.88
30.12.2025 12:13:00.000 UTC,1.17645,1.17654,1.17645,1.17654,67.35
30.12.2025 12:14:00.000 UTC,1.17653,1.17661,1.17649,1.17655,50.04
30.12.2025 12:15:00.000 UTC,1.17654,1.17657,1.17643,1.17646,80.94
30.12.2025 12:16:00.000 UTC,1.17646,1.17653,1.17646,1.17653,52.78
30.12.2025 12:17:00.000 UTC,1.17653,1.17653,1.1764,1.1764,26.64
30.12.2025 12:18:00.000 UTC,1.17643,1.17643,1.17635,1.17636,28.35
30.12.2025 12:19:00.000 UTC,1.17638,1.17639,1.17626,1.1763,56.35
30.12.2025 12:20:00.000 UTC,1.1763,1.17636,1.17627,1.17636,33.39
30.12.2025 12:21:00.000 UTC,1.17638,1.17643,1.17635,1.17639,47.07
30.12.2025 12:22:00.000 UTC,1.17639,1.17641,1.17633,1.17638,37.8
30.12.2025 12:23:00.000 UTC,1.17639,1.17642,1.17637,1.17637,18
30.12.2025 12:24:00.000 UTC,1.17638,1.17641,1.17621,1.17621,49.71
30.12.2025 12:25:00.000 UTC,1.1762,1.1763,1.1762,1.17627,29.11
30.12.2025 12:26:00.000 UTC,1.17627,1.1763,1.17622,1.17623,16.2
30.12.2025 12:27:00.000 UTC,1.17621,1.17629,1.1762,1.17627,24.79
30.12.2025 12:28:00.000 UTC,1.17628,1.17635,1.17627,1.17633,30.19
