UTC,Open,High,Low,Close,Volume
20.01.2026 12:00:00.000 UTC,1.17347,1.17349,1.17339,1.17344,116.32
20.01.2026 12:01:00.000 UTC,1.17344,1.17345,1.17334,1.17337,68.4
20.01.2026 12:02:00.000 UTC,1.17338,1.17345,1.17335,1.17341,92.25
20.01.2026 12:03:00.000 UTC,1.17343,1.17343,1.17327,1.1733,86.85
20.01.2026 12:04:00.000 UTC,1.17331,1.17335,1.17326,1.17329,40.95
20.01.2026 12:05:00.000 UTC,1.17329,1.17329,1.17306,1.17309,144.9
20.01.2026 12:06:00.000 UTC,1.17309,1.17324,1.17306,1.17324,148.95
20.01.2026 12:07:00.000 UTC,1.17325,1.17345,1.17323,1.17341,130.49
20.01.2026 12:08:00.000 UTC,1.17341,1.17345,1.17337,1.17344,153.45
20.01.2026 12:09:00.000 UTC,1.17345,1.17349,1.17338,1.17347,80.32
20.01.2026 12:10:00.000 UTC,1.17347,1.17362,1.17345,1.17362,68.62
20.01.2026 12:11:00.000 UTC,1.17363,1.1737,1.17361,1.17365,58.5
20.01.2026 12:12:00.000 UTC,1.17366,1.17384,1.17365,1.17382,72.45
20.01.2026 12:13:00.000 UTC,1.17383,1.17385,1.17372,1.17374,62.1
20.01.2026 12:14:00.000 UTC,1.17373,1.17397,1.17373,1.17386,99
20.01.2026 12:15:00.000 UTC,1.17386,1.174,1.17381,1.17398,126.9
20.01.2026 12:16:00.000 UTC,1.17397,1.17403,1.17387,1.17392,178.06
20.01.2026 12:17:00.000 UTC,1.17392,1.17421,1.17387,1.17419,158.4
20.01.2026 12:18:00.000 UTC,1.17419,1.17424,1.17406,1.17409,163.57
20.01.2026 12:19:00.000 UTC,1.17407,1.17419,1.17407,1.17414,133.2
20.01.2026 12:20:00.000 UTC,1.17413,1.17421,1.17404,1.17412,368.1
20.01.2026 12:21:00.000 UTC,1.17414,1.17425,1.1741,1.17416,177.52
20.01.2026 12:22:00.000 UTC,1.17418,1.17424,1.17411,1.17422,144.22
20.01.2026 12:23:00.000 UTC,1.17423,1.17429,1.17422,1.17428,160.65
20.01.2026 12:24:00.000 UTC,1.17426,1.17433,1.17414,1.17414,175.72
20.01.2026 12:25:00.000 UTC,1.17413,1.17428,1.17413,1.17422,105.75
20.01.2026 12:26:00.000 UTC,1.17422,1.17423,1.17412,1.17421,157.05
20.01.2026 12:27:00.000 UTC,1.17422,1.17436,1.17415,1.1743,163.08
20.01.2026 12:28:00.000 UTC,1.17429,1.1743,1.17425,1.17428,21.78
20.01.2026 12:29:00.000 UTC,1.17427,1.17428,1.17417,1.17424,115.2
20.01.2026 12:30:00.000 UTC,1.17425,1.17427,1.17413,1.17417,166.5
20.01.2026 12:31:00.000 UTC,1.17417,1.17422,1.17398,1.17398,105.75
