UTC,Open,High,Low,Close,Volume
29.12.2025 12:00:00.000 UTC,1.17658,1.17661,1.17646,1.17661,181.98
29.12.2025 12:01:00.000 UTC,1.17661,1.17668,1.1765,1.17667,191.22
29.12.2025 12:02:00.000 UTC,1.17667,1.17672,1.17658,1.17661,164.35
29.12.2025 12:03:00.000 UTC,1.1766,1.17669,1.17651,1.17655,239.52
29.12.2025 12:04:00.000 UTC,1.17656,1.17669,1.17652,1.17667,169.42
29.12.2025 12:05:00.000 UTC,1.17669,1.17683,1.17668,1.17683,148.51
29.12.2025 12:06:00.000 UTC,1.17684,1.17689,1.17656,1.17658,183.02
29.12.2025 12:07:00.000 UTC,1.17658,1.17673,1.17655,1.17673,132.78
29.12.2025 12:08:00.000 UTC,1.17673,1.17674,1.1766,1.17663,163.95
29.12.2025 12:09:00.000 UTC,1.17662,1.17663,1.17645,1.17647,114.63
29.12.2025 12:10:00.000 UTC,1.17648,1.17648,1.17631,1.17632,161.64
29.12.2025 12:11:00.000 UTC,1.17629,1.17634,1.17625,1.17627,113.21
29.12.2025 12:12:00.000 UTC,1.17626,1.17632,1.17622,1.17628,118.63
29.12.2025 12:13:00.000 UTC,1.17626,1.17637,1.17622,1.17622,70.19
29.12.2025 12:14:00.000 UTC,1.17621,1.17622,1.17614,1.17614,62.1
29.12.2025 12:15:00.000 UTC,1.17613,1.17616,1.17608,1.17609,59.62
29.12.2025 12:16:00.000 UTC,1.17612,1.17612,1.17587,1.17598,135.67
29.12.2025 12:17:00.000 UTC,1.17597,1.17606,1.17595,1.17597,86.31
29.12.2025 12:18:00.000 UTC,1.17596,1.17605,1.17596,1.176,55.48
29.12.2025 12:19:00.000 UTC,1.17599,1.17623,1.17597,1.1762,78.97
29.12.2025 12:20:00.000 UTC,1.1762,1.17624,1.17608,1.17608,40.05
29.12.2025 12:21:00.000 UTC,1.17608,1.17609,1.17599,1.17608,59.17
29.12.2025 12:22:00.000 UTC,1.17606,1.17613,1.17605,1.17613,53.32
29.12.2025 12:23:00.000 UTC,1.17611,1.17611,1.17592,1.17592,128.94
29.12.2025 12:24:00.000 UTC,1.17591,1.17591,1.17578,1.17582,151.69
29.12.2025 12:25:00.000 UTC,1.17584,1.1759,1.17569,1.1758,184.25
29.12.2025 12:26:00.000 UTC,1.17581,1.176,1.17578,1.17599,139.13
29.12.2025 12:27:00.000 UTC,1.17598,1.17619,1.17597,1.17614,155.23
29.12.2025 12:28:00.000 UTC,1.17612,1.17613,1.17604,1.17613,110.65
29.12.2025 12:29:00.000 UTC,1.17612,1.17624,1.17612,1.17624,114.5
29.12.2025 12:30:00.000 UTC,1.17626,1.17628,1.17602,1.17603,142.7
29.12.2025 12:31:00.000 UTC,1.17604,1.17615,1.17604,1.17612,105.43
29.12.2025 12:32:00.000 UTC,1.17612,1.17615,1.17602,1.17608,90.39
29.12.2025 12:33:00.000 UTC,1.17606,1.17608,1.17593,1.17596,107.94
29.12.2025 12:34:00.000 UTC,1.17596,1.17608,1.17596,1.17607,147.47
29.12.2025 12:35:00.000 UTC,1.17605,1.17608,1.17604,1.17605,28.7
29.12.2025 12:36:00.000 UTC,1.17605,1.17608,1.17598,1.17601,58.13
29.12.2025 12:37:00.000 UTC,1.176,1.17604,1.17586,1.1759,145.72
29.12.2025 12:38:00.000 UTC,1.17589,1.17601,1.17589,1.17599,99.25
29.12.2025 12:39:00.000 UTC,1.17598,1.17603,1.17592,1.17595,70.37
29.12.2025 12:40:00.000 UTC,1.17593,1.17601,1.17593,1.17595,67.2
