UTC,Open,High,Low,Close,Volume
10.02.2026 12:00:00.000 UTC,1.19039,1.19049,1.19039,1.19048,80.1
10.02.2026 12:01:00.000 UTC,1.19046,1.1905,1.19037,1.19045,81.81
10.02.2026 12:02:00.000 UTC,1.19049,1.1906,1.1904,1.19055,82.35
10.02.2026 12:03:00.000 UTC,1.19058,1.1906,1.19054,1.1906,46.35
10.02.2026 12:04:00.000 UTC,1.19063,1.19066,1.19062,1.19066,66.6
10.02.2026 12:05:00.000 UTC,1.19065,1.19067,1.19055,1.19056,63.09
10.02.2026 12:06:00.000 UTC,1.19055,1.19058,1.19043,1.19043,49.05
10.02.2026 12:07:00.000 UTC,1.19044,1.19047,1.1904,1.19041,55.8
10.02.2026 12:08:00.000 UTC,1.19039,1.19058,1.19036,1.19056,72.45
10.02.2026 12:09:00.000 UTC,1.19054,1.19059,1.19047,1.19053,39.6
10.02.2026 12:10:00.000 UTC,1.19054,1.19056,1.1905,1.19056,88.2
10.02.2026 12:11:00.000 UTC,1.19055,1.19058,1.19051,1.19051,30.15
10.02.2026 12:12:00.000 UTC,1.19049,1.19055,1.19046,1.1905,57.32
10.02.2026 12:13:00.000 UTC,1.19051,1.19052,1.19041,1.19042,28.8
10.02.2026 12:14:00.000 UTC,1.19042,1.19051,1.1904,1.19051,49.05
10.02.2026 12:15:00.000 UTC,1.19051,1.19073,1.19051,1.19071,72
10.02.2026 12:16:00.000 UTC,1.1907,1.19084,1.19067,1.19081,118.35
10.02.2026 12:17:00.000 UTC,1.1908,1.19084,1.19075,1.19077,136.8
10.02.2026 12:18:00.000 UTC,1.19072,1.19075,1.19064,1.1907,35.77
10.02.2026 12:19:00.000 UTC,1.19071,1.19073,1.19049,1.1905,87.28
10.02.2026 12:20:00.000 UTC,1.19052,1.19056,1.19047,1.19055,63.9
10.02.2026 12:21:00.000 UTC,1.19057,1.1908,1.19046,1.19048,142.2
10.02.2026 12:22:00.000 UTC,1.1905,1.19081,1.19047,1.19075,101.25
10.02.2026 12:23:00.000 UTC,1.19077,1.1908,1.1907,1.19075,45.9
10.02.2026 12:24:00.000 UTC,1.19075,1.19079,1.19067,1.19071,63
10.02.2026 12:25:00.000 UTC,1.19068,1.19082,1.19068,1.19077,66.69
10.02.2026 12:26:00.000 UTC,1.19074,1.19074,1.19057,1.19067,51.07
10.02.2026 12:27:00.000 UTC,1.19065,1.19066,1.19055,1.19057,52.09
10.02.2026 12:28:00.000 UTC,1.19058,1.19058,1.19051,1.19056,57.6
10.02.2026 12:29:00.000 UTC,1.19055,1.19056,1.19043,1.19043,51.3
10.02.2026 12:30:00.000 UTC,1.19042,1.19049,1.19041,1.19045,78.75
10.02.2026 12:31:00.000 UTC,1.19047,1.19052,1.19039,1.19047,81.22
10.02.2026 12:32:00.000 UTC,1.19048,1.19051,1.19045,1.19051,69.52
10.02.2026 12:33:00.000 UTC,1.19052,1.19052,1.19033,1.19035,30.15
10.02.2026 12:34:00.000 UTC,1.19033,1.19038,1.19032,1.19037,51.3
10.02.2026 12:35:00.000 UTC,1.19036,1.19037,1.19026,1.19027,58.3
10.02.2026 12:36:00.000 UTC,1.19028,1.19028,1.19016,1.19018,68.85
