UTC,Open,High,Low,Close,Volume
30.01.2026 12:00:00.000 UTC,1.19489,1.19516,1.19471,1.19514,223.65
30.01.2026 12:01:00.000 UTC,1.19516,1.19516,1.195,1.19505,141.29
30.01.2026 12:02:00.000 UTC,1.19508,1.19546,1.19508,1.1954,174.37
30.01.2026 12:03:00.000 UTC,1.19538,1.19539,1.1951,1.19511,141.07
30.01.2026 12:04:00.000 UTC,1.19511,1.19511,1.19464,1.19466,206.35
30.01.2026 12:05:00.000 UTC,1.19464,1.19486,1.19458,1.19464,210.17
30.01.2026 12:06:00.000 UTC,1.19467,1.19476,1.19454,1.19475,152.55
30.01.2026 12:07:00.000 UTC,1.19475,1.19476,1.19457,1.19466,136.35
30.01.2026 12:08:00.000 UTC,1.19467,1.19475,1.19453,1.19467,201.65
30.01.2026 12:09:00.000 UTC,1.19469,1.19504,1.19465,1.19503,135
30.01.2026 12:10:00.000 UTC,1.19504,1.19504,1.19489,1.19489,115.67
30.01.2026 12:11:00.000 UTC,1.19489,1.19513,1.19484,1.19504,134.55
30.01.2026 12:12:00.000 UTC,1.19502,1.19512,1.19497,1.19505,74.5
30.01.2026 12:13:00.000 UTC,1.19508,1.19518,1.19501,1.19515,75.6
30.01.2026 12:14:00.000 UTC,1.19514,1.19526,1.19508,1.19519,96.75
30.01.2026 12:15:00.000 UTC,1.19518,1.19519,1.1948,1.1949,150.8
30.01.2026 12:16:00.000 UTC,1.1949,1.19506,1.19489,1.19489,123.3
30.01.2026 12:17:00.000 UTC,1.19493,1.195,1.19475,1.19475,151.87
30.01.2026 12:18:00.000 UTC,1.19477,1.1948,1.19464,1.1947,121.05
30.01.2026 12:19:00.000 UTC,1.19467,1.19474,1.19463,1.19473,122.4
30.01.2026 12:20:00.000 UTC,1.19472,1.19475,1.19459,1.19462,175.5
30.01.2026 12:21:00.000 UTC,1.19461,1.19469,1.19456,1.19464,99.45
30.01.2026 12:22:00.000 UTC,1.19465,1.19479,1.19465,1.19472,106.65
30.01.2026 12:23:00.000 UTC,1.19476,1.19478,1.1945,1.19453,70.29
30.01.2026 12:24:00.000 UTC,1.19451,1.19453,1.19432,1.19438,126.9
30.01.2026 12:25:00.000 UTC,1.1944,1.19444,1.19415,1.19415,91.15
30.01.2026 12:26:00.000 UTC,1.19418,1.19447,1.19412,1.19446,72.9
30.01.2026 12:27:00.000 UTC,1.19445,1.19453,1.19433,1.19436,139.5
30.01.2026 12:28:00.000 UTC,1.19436,1.19438,1.19419,1.19423,109.8
30.01.2026 12:29:00.000 UTC,1.19423,1.19436,1.19419,1.1942,143.55
30.01.2026 12:30:00.000 UTC,1.19422,1.19439,1.19422,1.19438,135
30.01.2026 12:31:00.000 UTC,1.19436,1.19436,1.19423,1.19423,72.5
30.01.2026 12:32:00.000 UTC,1.19422,1.19423,1.19398,1.19398,116.32
30.01.2026 12:33:00.000 UTC,1.19397,1.19406,1.19389,1.19393,138.4
30.01.2026 12:34:00.000 UTC,1.19393,1.19404,1.19392,1.19398,94.5
30.01.2026 12:35:00.000 UTC,1.19398,1.19404,1.19387,1.19403,103.5
30.01.2026 12:36:00.000 UTC,1.19403,1.19424,1.194,1.19417,90.7
30.01.2026 12:37:00.000 UTC,1.19414,1.19414,1.19378,1.19387,185.42
30.01.2026 12:38:00.000 UTC,1.19392,1.19394,1.19376,1.19377,112.82
30.01.2026 12:39:00.000 UTC,1.19375,1.19377,1.19348,1.19348,222.21
30.01.2026 12:40:00.000 UTC,1.19349,1.19355,1.19314,1.19329,197.42
30.01.2026 12:41:00.000 UTC,1.1933,1.1936,1.19328,1.1935,191.47
30.01.2026 12:42:00.000 UTC,1.19347,1.19349,1.19296,1.19296,241.46
30.01.2026 12:43:00.000 UTC,1.19301,1.19306,1.19256,1.19263,251.86
30.01.2026 12:44:00.000 UTC,1.19264,1.19277,1.19264,1.19266,124.44
30.01.2026 12:45:00.000 UTC,1.19267,1.19271,1.19208,1.19223,288.3
30.01.2026 12:46:00.000 UTC,1.19223,1.1925,1.19204,1.19228,257.05
30.01.2026 12:47:00.000 UTC,1.19228,1.19228,1.19207,1.19216,195.57
30.01.2026 12:48:00.000 UTC,1.19215,1.19226,1.19212,1.19219,114.1
30.01.2026 12:49:00.000 UTC,1.19218,1.19239,1.19213,1.19231,172.12
30.01.2026 12:50:00.000 UTC,1.19232,1.19258,1.19223,1.1923,162.9
30.01.2026 12:51:00.000 UTC,1.19229,1.19232,1.19213,1.19224,94.5
30.01.2026 12:52:00.000 UTC,1.19223,1.19239,1.19219,1.19234,108
30.01.2026 12:53:00.000 UTC,1.19234,1.19243,1.19234,1.19241,131.85
30.01.2026 12:54:00.000 UTC,1.19241,1.19241,1.19179,1.19181,154.15
30.01.2026 12:55:00.000 UTC,1.19179,1.1919,1.19157,1.19189,231.15
30.01.2026 12:56:00.000 UTC,1.1919,1.1919,1.1915,1.19154,176.65
30.01.2026 12:57:00.000 UTC,1.19157,1.19194,1.19157,1.19181,133.2
30.01.2026 12:58:00.000 UTC,1.1918,1.19196,1.19179,1.19184,131.4
30.01.2026 12:59:00.000 UTC,1.19185,1.19195,1.19179,1.19192,155.7
30.01.2026 13:00:00.000 UTC,1.19192,1.19227,1.19173,1.19208,320.36
30.01.2026 13:01:00.000 UTC,1.19209,1.19215,1.1917,1.1917,218.05
30.01.2026 13:02:00.000 UTC,1.19173,1.19218,1.19171,1.19218,234
30.01.2026 13:03:00.000 UTC,1.19219,1.19228,1.1921,1.19222,242.1
30.01.2026 13:04:00.000 UTC,1.19223,1.1924,1.19223,1.19236,227.92
30.01.2026 13:05:00.000 UTC,1.19235,1.19239,1.19214,1.19225,251.55
30.01.2026 13:06:00.000 UTC,1.19225,1.19227,1.19175,1.19182,274.32
30.01.2026 13:07:00.000 UTC,1.19183,1.19201,1.19173,1.19199,357.59
30.01.2026 13:08:00.000 UTC,1.19199,1.19203,1.19178,1.19191,234.47
