UTC,Open,High,Low,Close,Volume
29.01.2026 12:00:00.000 UTC,1.19471,1.19473,1.19454,1.1946,231.75
29.01.2026 12:01:00.000 UTC,1.19459,1.19471,1.19451,1.19455,308.37
29.01.2026 12:02:00.000 UTC,1.19453,1.19459,1.19435,1.19457,202.8
29.01.2026 12:03:00.000 UTC,1.19459,1.19459,1.19444,1.19449,60.3
29.01.2026 12:04:00.000 UTC,1.19449,1.19472,1.19447,1.19459,95.4
29.01.2026 12:05:00.000 UTC,1.19457,1.19473,1.19435,1.19435,178.2
29.01.2026 12:06:00.000 UTC,1.19436,1.19444,1.19421,1.19424,76.75
29.01.2026 12:07:00.000 UTC,1.19423,1.19438,1.19421,1.19432,64.12
29.01.2026 12:08:00.000 UTC,1.19432,1.19432,1.1942,1.19422,58.95
29.01.2026 12:09:00.000 UTC,1.19423,1.19437,1.1942,1.19436,86.85
29.01.2026 12:10:00.000 UTC,1.19437,1.19444,1.19432,1.19443,87.3
29.01.2026 12:11:00.000 UTC,1.19442,1.19476,1.19439,1.19476,68.62
29.01.2026 12:12:00.000 UTC,1.19477,1.19488,1.19477,1.19483,113.85
29.01.2026 12:13:00.000 UTC,1.19482,1.19491,1.19475,1.19487,72.45
29.01.2026 12:14:00.000 UTC,1.1949,1.1949,1.19479,1.19486,64.35
29.01.2026 12:15:00.000 UTC,1.19485,1.19492,1.19476,1.19491,71.55
29.01.2026 12:16:00.000 UTC,1.19493,1.19499,1.19492,1.19498,46.8
29.01.2026 12:17:00.000 UTC,1.19499,1.195,1.19485,1.19493,67.95
29.01.2026 12:18:00.000 UTC,1.19491,1.19491,1.19476,1.19476,43.65
29.01.2026 12:19:00.000 UTC,1.19475,1.19487,1.19472,1.19478,48.6
29.01.2026 12:20:00.000 UTC,1.19478,1.19489,1.19472,1.19488,43.2
29.01.2026 12:21:00.000 UTC,1.19485,1.19493,1.19485,1.1949,60.3
29.01.2026 12:22:00.000 UTC,1.19488,1.1949,1.19475,1.19476,73.8
29.01.2026 12:23:00.000 UTC,1.19476,1.19493,1.19468,1.19493,140.85
29.01.2026 12:24:00.000 UTC,1.19493,1.19498,1.19492,1.19496,94.5
29.01.2026 12:25:00.000 UTC,1.19495,1.19501,1.19489,1.19498,54.45
29.01.2026 12:26:00.000 UTC,1.19497,1.19499,1.19491,1.19499,58.5
29.01.2026 12:27:00.000 UTC,1.19499,1.19517,1.19495,1.19517,105.75
29.01.2026 12:28:00.000 UTC,1.19516,1.19518,1.19509,1.19515,60.75
29.01.2026 12:29:00.000 UTC,1.19516,1.19517,1.19509,1.19514,64.8
29.01.2026 12:30:00.000 UTC,1.19514,1.19517,1.19508,1.19509,43.2
29.01.2026 12:31:00.000 UTC,1.19506,1.19508,1.19493,1.19498,71.55
29.01.2026 12:32:00.000 UTC,1.19497,1.195,1.19483,1.19487,97.2
29.01.2026 12:33:00.000 UTC,1.19487,1.19498,1.19486,1.19489,109.15
29.01.2026 12:34:00.000 UTC,1.19487,1.19492,1.19481,1.19489,115.2
29.01.2026 12:35:00.000 UTC,1.19492,1.1951,1.1949,1.19496,83.95
29.01.2026 12:36:00.000 UTC,1.19497,1.19503,1.19497,1.19503,36.9
29.01.2026 12:37:00.000 UTC,1.19502,1.19503,1.19481,1.19484,76.95
29.01.2026 12:38:00.000 UTC,1.19481,1.19485,1.19472,1.19477,69.8
29.01.2026 12:39:00.000 UTC,1.19478,1.19478,1.19468,1.19472,127.35
29.01.2026 12:40:00.000 UTC,1.19473,1.1948,1.19461,1.19465,130.05
29.01.2026 12:41:00.000 UTC,1.19467,1.19467,1.19455,1.19455,157.95
29.01.2026 12:42:00.000 UTC,1.19455,1.19458,1.19448,1.19452,130.95
29.01.2026 12:43:00.000 UTC,1.19454,1.19458,1.1945,1.19455,85.5
29.01.2026 12:44:00.000 UTC,1.19455,1.19478,1.19454,1.19477,100.35
29.01.2026 12:45:00.000 UTC,1.19478,1.19497,1.19477,1.19487,102.59
29.01.2026 12:46:00.000 UTC,1.19486,1.19488,1.19475,1.19481,74.25
29.01.2026 12:47:00.000 UTC,1.19479,1.19479,1.1947,1.19474,52.19
29.01.2026 12:48:00.000 UTC,1.19473,1.19506,1.19471,1.19506,169.65
29.01.2026 12:49:00.000 UTC,1.19504,1.19527,1.19502,1.19518,126.9
29.01.2026 12:50:00.000 UTC,1.19519,1.19553,1.19518,1.19543,149.32
29.01.2026 12:51:00.000 UTC,1.19542,1.19565,1.1954,1.19562,121.95
29.01.2026 12:52:00.000 UTC,1.1956,1.19566,1.19549,1.19549,164.92
29.01.2026 12:53:00.000 UTC,1.1955,1.19554,1.19536,1.19553,190.8
29.01.2026 12:54:00.000 UTC,1.19554,1.1959,1.19548,1.19565,319.12
29.01.2026 12:55:00.000 UTC,1.19562,1.19562,1.1954,1.19554,353.47
29.01.2026 12:56:00.000 UTC,1.19554,1.19593,1.19554,1.19587,226.8
