UTC,Open,High,Low,Close,Volume
23.01.2026 12:00:00.000 UTC,1.17373,1.17378,1.1737,1.17373,223.1
23.01.2026 12:01:00.000 UTC,1.17371,1.17385,1.17365,1.17385,191
23.01.2026 12:02:00.000 UTC,1.17384,1.17387,1.17379,1.17384,101.6
23.01.2026 12:03:00.000 UTC,1.17382,1.17382,1.17374,1.17381,39.36
23.01.2026 12:04:00.000 UTC,1.17382,1.17389,1.17382,1.17385,19.15
23.01.2026 12:05:00.000 UTC,1.17384,1.17387,1.17378,1.17386,36.72
23.01.2026 12:06:00.000 UTC,1.17385,1.17387,1.17384,1.17386,23.4
23.01.2026 12:07:00.000 UTC,1.17387,1.17392,1.17377,1.17377,59.98
23.01.2026 12:08:00.000 UTC,1.17379,1.17382,1.17372,1.17375,44.06
23.01.2026 12:09:00.000 UTC,1.17376,1.17382,1.17375,1.1738,39.4
23.01.2026 12:10:00.000 UTC,1.17382,1.17383,1.17369,1.17369,100.1
23.01.2026 12:11:00.000 UTC,1.1737,1.17384,1.1737,1.17378,104.7
23.01.2026 12:12:00.000 UTC,1.17378,1.17386,1.17375,1.17386,42.8
23.01.2026 12:13:00.000 UTC,1.17386,1.17392,1.17385,1.17391,40.8
23.01.2026 12:14:00.000 UTC,1.17389,1.17396,1.17378,1.17382,70.05
23.01.2026 12:15:00.000 UTC,1.1738,1.17386,1.17373,1.17386,33.75
23.01.2026 12:16:00.000 UTC,1.17386,1.17394,1.17386,1.17389,34.9
23.01.2026 12:17:00.000 UTC,1.17389,1.17389,1.17384,1.17388,26.8
23.01.2026 12:18:00.000 UTC,1.17387,1.1739,1.17384,1.17385,40.05
23.01.2026 12:19:00.000 UTC,1.17387,1.1739,1.17384,1.17388,47.5
23.01.2026 12:20:00.000 UTC,1.17389,1.1739,1.17384,1.17384,35.1
23.01.2026 12:21:00.000 UTC,1.17384,1.17388,1.17384,1.17384,19.8
23.01.2026 12:22:00.000 UTC,1.17386,1.1739,1.17384,1.17389,17.1
23.01.2026 12:23:00.000 UTC,1.17389,1.17392,1.17381,1.17382,48.4
23.01.2026 12:24:00.000 UTC,1.17382,1.17386,1.17379,1.17379,45.22
23.01.2026 12:25:00.000 UTC,1.17379,1.17379,1.17373,1.17379,26.77
23.01.2026 12:26:00.000 UTC,1.17379,1.17383,1.17379,1.17382,26.1
23.01.2026 12:27:00.000 UTC,1.17382,1.17388,1.17379,1.17386,36
23.01.2026 12:28:00.000 UTC,1.17385,1.17389,1.17384,1.17386,33.52
23.01.2026 12:29:00.000 UTC,1.17385,1.17388,1.17385,1.17388,33.3
23.01.2026 12:30:00.000 UTC,1.1739,1.17391,1.17378,1.17391,48.4
23.01.2026 12:31:00.000 UTC,1.1739,1.17393,1.17384,1.17385,80.7
23.01.2026 12:32:00.000 UTC,1.17386,1.17404,1.17386,1.17398,93.85
23.01.2026 12:33:00.000 UTC,1.17398,1.1741,1.17397,1.17409,84.15
