UTC,Open,High,Low,Close,Volume
11.12.2025 12:00:00.000 UTC,1.17128,1.17129,1.17122,1.17126,73.48
11.12.2025 12:01:00.000 UTC,1.17126,1.17132,1.17109,1.17109,106.27
11.12.2025 12:02:00.000 UTC,1.17106,1.17109,1.17098,1.17098,69.31
11.12.2025 12:03:00.000 UTC,1.17098,1.17108,1.17098,1.17108,23.85
11.12.2025 12:04:00.000 UTC,1.17108,1.17114,1.17104,1.17107,81.18
11.12.2025 12:05:00.000 UTC,1.17109,1.17121,1.17108,1.17121,65.88
11.12.2025 12:06:00.000 UTC,1.17122,1.17135,1.17118,1.17135,51.57
11.12.2025 12:07:00.000 UTC,1.17134,1.1714,1.17129,1.17131,63.86
11.12.2025 12:08:00.000 UTC,1.17132,1.17148,1.17132,1.17148,45.81
11.12.2025 12:09:00.000 UTC,1.17145,1.17157,1.17143,1.17146,87.03
11.12.2025 12:10:00.000 UTC,1.17146,1.17151,1.17143,1.17146,79.73
11.12.2025 12:11:00.000 UTC,1.17146,1.17164,1.17146,1.17159,91.46
11.12.2025 12:12:00.000 UTC,1.1716,1.17162,1.17143,1.17144,56.82
11.12.2025 12:13:00.000 UTC,1.17145,1.17161,1.17141,1.17158,93.92
11.12.2025 12:14:00.000 UTC,1.17159,1.1716,1.17157,1.1716,38.7
11.12.2025 12:15:00.000 UTC,1.1716,1.17171,1.1716,1.17169,62.44
11.12.2025 12:16:00.000 UTC,1.1717,1.17179,1.17166,1.17178,52.77
11.12.2025 12:17:00.000 UTC,1.17175,1.17175,1.17163,1.17167,61.32
11.12.2025 12:18:00.000 UTC,1.17166,1.17166,1.17158,1.17159,30.94
11.12.2025 12:19:00.000 UTC,1.17157,1.17161,1.17147,1.17156,102
11.12.2025 12:20:00.000 UTC,1.17156,1.1717,1.17156,1.17169,43.2
11.12.2025 12:21:00.000 UTC,1.17168,1.17176,1.17165,1.17176,44.76
11.12.2025 12:22:00.000 UTC,1.17176,1.17179,1.17175,1.17177,74.96
11.12.2025 12:23:00.000 UTC,1.17177,1.17178,1.17174,1.17176,26.44
11.12.2025 12:24:00.000 UTC,1.17176,1.17177,1.17168,1.17172,56.47
11.12.2025 12:25:00.000 UTC,1.17172,1.17191,1.1717,1.17182,73.77
11.12.2025 12:26:00.000 UTC,1.1718,1.1718,1.17157,1.17158,82.04
11.12.2025 12:27:00.000 UTC,1.17158,1.17164,1.17158,1.17163,80.94
11.12.2025 12:28:00.000 UTC,1.17166,1.17166,1.17161,1.17165,75.73
11.12.2025 12:29:00.000 UTC,1.17169,1.17178,1.17169,1.17171,135.63
11.12.2025 12:30:00.000 UTC,1.17171,1.17172,1.1716,1.1716,72.58
11.12.2025 12:31:00.000 UTC,1.17163,1.17172,1.17158,1.17158,75.27
11.12.2025 12:32:00.000 UTC,1.1716,1.17172,1.17158,1.17168,68.54
11.12.2025 12:33:00.000 UTC,1.17168,1.1717,1.17158,1.17159,32.03
11.12.2025 12:34:00.000 UTC,1.17159,1.17162,1.17149,1.17149,80.09
11.12.2025 12:35:00.000 UTC,1.17151,1.17154,1.17144,1.17154,106.87
11.12.2025 12:36:00.000 UTC,1.17153,1.17155,1.17143,1.17143,69.33
11.12.2025 12:37:00.000 UTC,1.17143,1.1715,1.17142,1.17143,67.02
11.12.2025 12:38:00.000 UTC,1.17142,1.17149,1.17138,1.1714,51.75
11.12.2025 12:39:00.000 UTC,1.1714,1.17147,1.17136,1.17145,67.3
11.12.2025 12:40:00.000 UTC,1.17145,1.17153,1.1714,1.17153,114.36
11.12.2025 12:41:00.000 UTC,1.17152,1.17155,1.17142,1.17146,57.71
