UTC,Open,High,Low,Close,Volume
08.01.2026 12:00:00.000 UTC,1.16774,1.16777,1.16759,1.16761,59.31
08.01.2026 12:01:00.000 UTC,1.1676,1.16769,1.16758,1.16766,57.08
08.01.2026 12:02:00.000 UTC,1.16764,1.16765,1.16756,1.16759,47.88
08.01.2026 12:03:00.000 UTC,1.16759,1.16759,1.16753,1.16753,36
08.01.2026 12:04:00.000 UTC,1.16753,1.16762,1.16753,1.16757,29.79
08.01.2026 12:05:00.000 UTC,1.16761,1.16762,1.16748,1.16749,48.06
08.01.2026 12:06:00.000 UTC,1.16748,1.16756,1.16748,1.16755,41.13
08.01.2026 12:07:00.000 UTC,1.16755,1.16756,1.16751,1.16756,18.09
08.01.2026 12:08:00.000 UTC,1.16756,1.16756,1.16753,1.16756,6.75
08.01.2026 12:09:00.000 UTC,1.16755,1.16764,1.16755,1.16764,25.74
08.01.2026 12:10:00.000 UTC,1.16764,1.16764,1.16739,1.16741,63.45
08.01.2026 12:11:00.000 UTC,1.1674,1.16747,1.16735,1.16744,67.95
08.01.2026 12:12:00.000 UTC,1.16744,1.16745,1.16738,1.1674,45.09
08.01.2026 12:13:00.000 UTC,1.16741,1.16741,1.16735,1.16737,52.2
08.01.2026 12:14:00.000 UTC,1.16737,1.16737,1.16721,1.16724,60.18
08.01.2026 12:15:00.000 UTC,1.16723,1.16729,1.16722,1.16723,44.55
08.01.2026 12:16:00.000 UTC,1.16724,1.16735,1.16718,1.16734,74.16
08.01.2026 12:17:00.000 UTC,1.16734,1.16739,1.16731,1.16734,62.55
08.01.2026 12:18:00.000 UTC,1.16735,1.16737,1.16725,1.1673,37.89
08.01.2026 12:19:00.000 UTC,1.16728,1.16732,1.16726,1.16728,19.12
08.01.2026 12:20:00.000 UTC,1.16729,1.16731,1.16725,1.16727,18.45
08.01.2026 12:21:00.000 UTC,1.16729,1.16729,1.16723,1.16728,13.05
08.01.2026 12:22:00.000 UTC,1.16725,1.16726,1.16719,1.16721,26.1
08.01.2026 12:23:00.000 UTC,1.16721,1.16723,1.16713,1.16717,34.2
08.01.2026 12:24:00.000 UTC,1.16716,1.16723,1.16716,1.16717,26.1
08.01.2026 12:25:00.000 UTC,1.16716,1.16716,1.16707,1.16709,33.51
08.01.2026 12:26:00.000 UTC,1.16709,1.16725,1.16709,1.16722,49.14
08.01.2026 12:27:00.000 UTC,1.16723,1.16725,1.16719,1.16719,24.75
08.01.2026 12:28:00.000 UTC,1.1672,1.16724,1.16719,1.1672,16.2
08.01.2026 12:29:00.000 UTC,1.16718,1.16724,1.16716,1.16723,18.9
08.01.2026 12:30:00.000 UTC,1.16725,1.16729,1.16718,1.16718,25.2
08.01.2026 12:31:00.000 UTC,1.16716,1.16716,1.16706,1.16708,42.39
08.01.2026 12:32:00.000 UTC,1.16708,1.16709,1.16707,1.16707,9
08.01.2026 12:33:00.000 UTC,1.1671,1.16713,1.16707,1.1671,29.34
08.01.2026 12:34:00.000 UTC,1.1671,1.16712,1.16708,1.16712,17.1
08.01.2026 12:35:00.000 UTC,1.16711,1.16712,1.16705,1.16708,52.87
08.01.2026 12:36:00.000 UTC,1.16709,1.16723,1.16709,1.16723,20.34
08.01.2026 12:37:00.000 UTC,1.16725,1.16735,1.16723,1.16735,39.15
08.01.2026 12:38:00.000 UTC,1.16732,1.16732,1.16724,1.16729,35.77
08.01.2026 12:39:00.000 UTC,1.1673,1.16733,1.16725,1.16725,25.2
08.01.2026 12:40:00.000 UTC,1.16724,1.16734,1.16723,1.16731,39.6
08.01.2026 12:41:00.000 UTC,1.16729,1.16733,1.16727,1.16728,25.65
08.01.2026 12:42:00.000 UTC,1.16729,1.16729,1.1672,1.1672,32.85
08.01.2026 12:43:00.000 UTC,1.1672,1.16724,1.16719,1.16724,14.4
08.01.2026 12:44:00.000 UTC,1.16726,1.16726,1.16721,1.16724,23.4
08.01.2026 12:45:00.000 UTC,1.16726,1.1673,1.16723,1.16725,22.5
08.01.2026 12:46:00.000 UTC,1.16725,1.16729,1.16719,1.16724,43.2
08.01.2026 12:47:00.000 UTC,1.16725,1.16736,1.16722,1.16736,30.6
08.01.2026 12:48:00.000 UTC,1.16738,1.16738,1.16729,1.16731,34.74
08.01.2026 12:49:00.000 UTC,1.16732,1.16743,1.16732,1.1674,21.15
08.01.2026 12:50:00.000 UTC,1.16736,1.16736,1.16729,1.16732,31.36
08.01.2026 12:51:00.000 UTC,1.16731,1.16732,1.16727,1.16732,14.4
08.01.2026 12:52:00.000 UTC,1.16734,1.16742,1.16733,1.16736,14.4
08.01.2026 12:53:00.000 UTC,1.16738,1.16739,1.16731,1.16735,17.55
