UTC,Open,High,Low,Close,Volume
01.04.2026 12:00:00.000 UTC,1.16074,1.1609,1.16073,1.16088,223.01
01.04.2026 12:01:00.000 UTC,1.16089,1.16104,1.16085,1.16103,156.15
01.04.2026 12:02:00.000 UTC,1.16101,1.16102,1.16087,1.16093,127.89
01.04.2026 12:03:00.000 UTC,1.16089,1.16089,1.16073,1.16074,112.05
01.04.2026 12:04:00.000 UTC,1.16073,1.16091,1.16073,1.16078,109.35
01.04.2026 12:05:00.000 UTC,1.16081,1.16082,1.16062,1.16062,111.28
01.04.2026 12:06:00.000 UTC,1.16063,1.16072,1.16051,1.1606,143.5
01.04.2026 12:07:00.000 UTC,1.1606,1.16063,1.16033,1.16033,121.9
01.04.2026 12:08:00.000 UTC,1.1603,1.16038,1.16019,1.16031,120.55
01.04.2026 12:09:00.000 UTC,1.16033,1.16052,1.1603,1.16044,113.4
01.04.2026 12:10:00.000 UTC,1.16047,1.16059,1.16038,1.16059,113.49
01.04.2026 12:11:00.000 UTC,1.16059,1.16061,1.16048,1.16057,96.3
01.04.2026 12:12:00.000 UTC,1.16056,1.16064,1.16053,1.16057,60.3
01.04.2026 12:13:00.000 UTC,1.16057,1.16058,1.16051,1.16053,31.9
01.04.2026 12:14:00.000 UTC,1.16051,1.16054,1.16033,1.16033,302.85
01.04.2026 12:15:00.000 UTC,1.16033,1.1605,1.16008,1.16029,285.64
01.04.2026 12:16:00.000 UTC,1.16028,1.16035,1.16003,1.16014,222.5
01.04.2026 12:17:00.000 UTC,1.1601,1.16014,1.15996,1.16004,106.1
01.04.2026 12:18:00.000 UTC,1.16006,1.16013,1.15993,1.15998,191.7
01.04.2026 12:19:00.000 UTC,1.16,1.16015,1.15997,1.1601,103.9
01.04.2026 12:20:00.000 UTC,1.16011,1.16027,1.16005,1.16018,162.85
01.04.2026 12:21:00.000 UTC,1.16018,1.16019,1.15975,1.15982,154.2
01.04.2026 12:22:00.000 UTC,1.15986,1.1599,1.15971,1.15981,202.95
01.04.2026 12:23:00.000 UTC,1.1598,1.15987,1.15969,1.1598,136.35
01.04.2026 12:24:00.000 UTC,1.15982,1.16008,1.15982,1.15999,79.65
01.04.2026 12:25:00.000 UTC,1.15999,1.16,1.15986,1.15987,111.15
01.04.2026 12:26:00.000 UTC,1.15987,1.15989,1.15947,1.15952,266.85
01.04.2026 12:27:00.000 UTC,1.15952,1.15959,1.15949,1.15958,162.4
01.04.2026 12:28:00.000 UTC,1.15958,1.1597,1.15956,1.15968,67.05
01.04.2026 12:29:00.000 UTC,1.15968,1.15969,1.15953,1.1596,171.45
01.04.2026 12:30:00.000 UTC,1.15961,1.15998,1.15938,1.15981,324.8
01.04.2026 12:31:00.000 UTC,1.1598,1.15999,1.15971,1.15997,166.05
01.04.2026 12:32:00.000 UTC,1.15997,1.1602,1.15984,1.15995,162.9
01.04.2026 12:33:00.000 UTC,1.15998,1.16009,1.15989,1.16008,151.65
